F1011502R,3XNIO4IVKD7j6ecnejXe,5fe4ff42464ba3d82c657f03bba355ecbe40b2e70498de3bdeda13e989f00c53,f25cb68e49a947b6853c27d7e53e9afb
T1040184J,4YoQS8Vax,105fe4309fae033a1a64791550aa2aa11cfb6f6fb026aa7191a0fec16ff46adb,fb0649c626e24186ae83dae9298aa062
T0193274D,9MAqzXiSckpp1VR4AT,2a909732d815e42127675c2dc6be4ec2125362b0a3beae26454e8edee43660ec,abb3054ee2df4dafa1f85cc9b7b300f2
F5125492U,E9wNUa7Xm6VPkn5,611aa5d975eae9a276882d46dd6c4a9a546fed00911d76ab5f02e5bcfb8bb410,2f39aeac233446c998bbbf3644c8ae53
G0919122X,aHtAyl0Iuvk4nGriKNx,96c3dbfbe6888333a25942e46abe5cb1944e495380b21975d3ee0d26346bb866,d73d42aafa1949d5aec7dbaa6fea1119
S1820113E,NVBYpg2SzaEm,92adfff62b509ef671a4d7817c682ca3618b4a9431f9e394b697e640afd0ef3b,7882fa8560f14efba07a46114535cf0a
G6143486R,A6EmLXlzAhmTOh,b0e823759194a37a94670a6d23d8aa1bd1fc292dd90431364e48452cd3ca190e,09387afbad7a4c31877e8ad8c7bc9148
F7863991K,mywbiOMGI8KJ44GMteAK,00ebf5f57c18b2fb4286830fcc11d34e919f26c3891f991f1c1fdd27ab2af6e3,87cf2e5c65e6410cad2d5644b6fe97eb
F7243231L,V1LmYxkW2PLPcAFtX,d381a9da4e9551da95e02cb0b350d0446626bd5628ae1dcfbdccadae892e66c4,cd8b22d1f6e641788fef25a6622da488
T0008403J,LRnznrnGHRWuh8UCO,1769883111b454540ca15ea181e27ade07d2d28c469eec9a607cf00a09762f8b,e89d829d9c0b4fe48528b564ea6c9a15
G7574388U,qtvlVrtlvBENxgfHP,0a71fcea607359c5982f866b83b69a61c35e3196301e001b77064f63a8e7976f,191b9e38ebe746cc8de07f18bf924cb3
T0031386B,94EoVLVAX,427dfc3c143b9fa866338621de2804b6341ef5b9be324576f44a1e434a0a0512,aa963283da93458d8db4acca660da3b4
T2180730Z,b667Wq9HzE4gHwSr6Uz,5b598004fa084ce675343b69a58e8884c8056251cd63ea95f5c859b5e54166d2,e58d3b5c953444169f538c74b55944a3
G7591183T,51UcaWxga6,3427ab6a237e21139ca55865f9c2eb31c389b2b8b2533f950a9d47f8988b8031,3fb4e5c239ad43ec8bba058284d7a0e2
S1780943A,2EhZ8Bqe,6646360df2e33a7d4d89eca1d1e8b8350911e40b8c6e36b5a0d75d4569e6bdce,6b64a592c359491696d9e38205f9fa5b
F2285566L,sdy92cbfyp,e22dac59fc696bae60b209102e9fdf01b409f3180e2d7ba8ae07174c72ee1662,0a83f34eb143470b9c1cd80b486938c9
T1183561E,8f7ZiB5gEyLnZ2aaxO,6ccdc9c3484b4723d465bc28501e5667bfaf220fc9d4398461ebcea3db6b5a04,5c35552c754f463bacdeed58a43cce56
F5447194R,o9mBYUfT3AeN1q78fnIs,c7d4c35bd3c52a833e9b3fa24ceb3ffb6575268cf97c22fe160b66b889d4a069,1711a4956dc54667b7ac0073ec46fc0e
F1377776N,YjP2BNJaCuvCL8D,c0506250428a562f507aa2c6c03dcdc4e255f5f9b781a3a01579e5f4461616ea,17f2aed3bbb9452c88c1623fc2d28c3e
F6869681W,IIiZF5Drt7NEn1uCkVG,c631693b9ff2ef7605b55ef924c5336287d0c5678133eb73e5066f3e3df82535,a1fd5055ba154f49960756ad956f76b0
G6405061W,wCZdfrwyYzdCl,e981ae74e74cae95ff40fe068fb3d14318ebf3b4b4d5d550aa6019469ba2fe82,01b4967a5c9447408625ad047404dffb
G1769912T,zRPqcZlBGRdCBr7j2Q4K,7e220f058a6ddc41834949c24b443f4e5ed48270c22e82f91e9fbd5e2cff6593,1a9462cdb7664372879562759d36d1f5
T0153475G,UDyzl2Ativb5,e058577ab584d0b78fe1367daa907463bc26ad5af54ac52a5495d46471dc38aa,72918004c4f04f59a54b8dc375924b86
G7654558N,JSjZAER9uV0E7jRBP,55281e989d991684922b8b7d62d4cb9cd6ca2faccac187fb1f3b13cec6d92993,7694a3bb89a64d16a7796a7a30bade6e
S9820567E,1BfPZthIt,abcdb73b6879a4620c449e969d4c1db8102928321fe9497bf612c2464d0d8f80,2e3926aa6fe44ccbaff7414753721a7e
G5606876M,aMjRD7p06GqiBjaPmH,7097cc9f49597b41dc21f858fc445e2dd7d42bd2fe54180df32a01c50c6445c0,4fb09786a9e047059f6162724d96f12f
S1296329G,vBb1cwerV78b5yLKth,b84d456d05ab04b178b9657848f7db90d942eb806d8c6dfea2fc902477887ee9,43dbbfdb445b41e697a662375da4017d
T2009582I,SU8h2C2ipjxDwwAfS,563f173c0d51b38046d2718143b25f0b6ba82cd0c9e1ef1ab0062c8772d85c18,e3fb7b300e014c319f62829e2b29713a
F3180593R,fefDJQEhl8,6a908ee76aeff378a34946b3e66f737617def5e4e1c4603c8b4008b57e07c552,e362eb4caa1842c098bf4512b9d39003
T0101685C,FOVCbiHOTfQNpvg,47a5d5cd96429a7a6ad2dc4dc3c46d193f3a2c0985732b148676354b407d9143,a0323986a4b74aeebaa42e95dd2ac255
S7272418F,tzEMl5TQ,d39d3b15780b2f88a7f1d365c66f69edbb01cfa834af3bfd0e1cc2a81771a1be,b15a85ff3fd648e2b9bce27dff884e72
F6515429M,DnUnKwKXqWIKG8k,3c0230fde622ea81292a54b35f96fd9a7f6bc0ebbf94afc69c5b0e2e5326f439,5d1b114a31bb497e982bca7630289ec0
S3974598D,KAI1xGX5Psou,550b7cf841afefedddae382225ffe1fc313881422043f086f2bd2530c455a277,1d3d6239929e402d8504617df3fcd559
T1175635I,xttq63YSLfv0mdl,808851e9ff2689f636affce4bf0c965563207cc826520bfaf4ff85c430df1c77,0e2562e7bc8347818d30ecf925fc79b5
T0059799B,LPLGDlEBe,995c2bd38a5d621d0de04a7f61e0ea93ee97ff2b6c6af9c9857924625596ede7,2870870dc1124380a2219bb780f4134b
T0118684H,gfkUxsa38eyujZaq30bX,6a18f0b98671a20cef06e2959d17076f2c4fdefacc39feed53999f155ad999c0,59b16ce1a67f4dd597f1474dc7760918
T2115994D,pEPKsdP8HJ,1ad93dece3e7518ecbc9a6717eebf9f691e875b93ee4815acaa769509c6379b8,cce5f26133324367a03c533289addae4
T1004935G,RgOZAUjiUCVRQ87l6,1888a581976fbf06d957f7d47c2d8748ddf84d9c0456293ed06239db5bd26779,ac6e3aad585a4ccf9eeead525281a1a8
G9440048T,MFdFBTvIkvklMGH4,05740712b99a4608b365d14c01d10426d825cf1e766e1afc867e2ea806ae0322,d2a3b66061644a9b86506374df43859f
G5395207R,GU32WYjR,bb07ae48ca784eea18ce59d5edfd3a7b10dca51ae73d92b39d495f408990496b,0fb6ba61c43c4e76943bcabbe482e5fa
S4297726H,WWebAD5JT5tQ0hpiOO8n,e9921ef1ee1a2e9d847d2c947101184d32d580451d813cda7663eec802817556,8e6c1846191947529d54bcd190e9ef53
F5284253X,JZ9sCgb2D4Llz4BFu7M,7b6b3c88b67c29db8d5ed02bafe0b6e2be616c24f5d44c522275d8ae5f925a72,31c85dffd5ab42b19f918e630fc2ccda
T2060676I,YBBZwICbVU41AK,3c51a63caf7420a27a8d2e840441c9f2f732f772202a372c161d26ae2e2d4d24,dadaf88cdf314b8a9db1b11880563090
G7908471P,FxN7m6S1IrDo9aeArx7e,73fc1c7154d199794b7ae852b889a9c5609430796a00ec28d6a90876e1e9d03d,3ded7af4168f4f3387a0c461c5ecec1b
G8767410Q,JTzEzPqfcrOTH,396a8f4d5b517b748429a6f0efb31a5aaa3ad16b25d6cccdf8c6fc2521406f73,053a52c62f5245fdba09d6b7898650d5
F9333933U,Mo4Ngi3za3Fh,ee3939d1cca862ff7504e2a697164cd6889937301dccb750d3cb29ef87e0ba73,b40e8f11c69546f89268378a0b5849a1
T1189501D,NjQsl6UR,ae60e1f162592da6cb2213ea04c430530bde8a6f93554d19a43341385973162d,c3ea686315b7453591ddd53b23916e3a
T1182512A,o0xp7fVpYCGgvu,b18587e2ceafcda734d92724bde89d981b714397b8996ce86cb1b47e11232097,fb9c7b7daeca47d382e3ad6e3d6e71f7
S4530050A,hn3ooPz5XFUMJbxQ,8064dde2167e9c78e106fbce41405b688b470ed0b30ba617d383618f2f988583,43401fda7d9c48efa1869ff7f88abfe4
G0667955U,2Uy2xTkl4vw7VDWzbApR,a691914081b6fc0b3b9a6936e0c18be3374747b46fe7a8bd8dbc3638abeb2935,176582d58122499ca91599f6362a772c
G0034884N,OstqqpGD,b90dc968e20524c82e136d3234d3f519d9cb0823adde39f627ee6f49adec9dea,9eda985853ca4c26accfd5a936a61c87
T2156301Z,YpVp4ZGan1sGbQfURUlB,1b6993a6ae6b81326fc475ef9387f5b2415561a8ee9ade90ddc974457c2cc657,bdcf93bc56934f6cbc0b033e56830358
S1415999A,FeD0eb2Ek3spo1n,b0a349a2b0cce7d25e8dedc882e396acbf60dafba9cca3e2334c1adb9a51f0bf,018c6de6b7684dfba2c1eef152d74ce4
S7855590D,2gbpsjnCGTU8,92e5fcc14662be427e4acfc2e342826c252069d003e25672b06bf918b2ab679a,2f211b50bf9741d59e1b62625f0a77e3
S6675650E,AzAQ63XMBYY2l8pCU,13662396733e4b9fa9974344f685cac1c2ab71337a807d785a173653f3f2fe28,e7b7302ba8694088b3fdd6943415a93c
F4669195N,iP1ZO9NSN,f9027dd409ec1fef64bec48803f55a40f571f11a08a41795df3f1cfaacc9ad40,76da7ae2b64c4a4881710dbd92b4fb22
G8846777P,ZrPFWiV12F9,949429985252de9a422640335033e9d56ab75135e51e92309c4a12c867cbc596,70d052d0b41f45a882388c9b646e7faf
F6329567K,BfjeroCYJbcSNJlh5y6T,595cbaf41ea8c0142be43861bfd8368e1136640b957b8f9fffb82fb28cfc1912,74ef8b775cf543f786ad2ba652db58cf
S7307968C,dPm0u8qIc82VWnZ0U,bb104a6a93fe0ad0d3f14736b6bd65b079843e686ab3f459c59882ff8325d9f1,d2dead1baf9941488cc57b2aea3355a3
G8406241W,jIFQtTGPEsMD3NOCl3w,a2fee3bd3b51f8d85a326f0898bb15181a95f5389afb848809ff57ef73c75861,fe8a98fe16924c20b1ed740321e8630f
G0617329U,H7ZVT1plqjZ9Lhez8S6,18b861d8b7631c9d90bbdc72ed68045ff7bc440d4cf047e9a2833915248deb99,f4765f13e79e4eca82d43e626c8f9c50
S5772889B,rEW9kvXCQsgRVPhb,695cdb76db6932549ff3819df22b149e08706a10e51b09e9554e15ac5e645c68,2fc90840a7ec41b68a8096506edf57c5
F2118788R,bkJKdVVqj,2710147cd1b0d34d6a729df21211e82a5f530ad8771e35073376576ba83678a2,d8beadcf3ca84e809c82934ddc68c200
S8736691Z,ZBoZRPIaWGMEbSf,935a086ead0a7f24b89c34b7d3d9c65923c40b9a48a242cd8fd5b6039952f36b,cc7b024f7cbe4c529c6fd58826a87583
T0091445I,zF7tNPBCwZEbg,7c51583318fb5ce726cc9ef33f53f45667bb012553d165307075cf0f2382878b,e53cc96df6294fceb33b119cd2984a03
S1840402H,ZzwV8bNqDB1ZFvzh,90f0dfb192402e24cd0d609243c52f1a88d081acd29beb778d6441fe5f9cb630,d079181b35bc4437a5f92e663617aca1
S8159462G,Vr8oR9Bps03BvvA,66badd9d03ceb8283f84152bb4177f3cf0d44c4cf355cbf066b6fbb0b28fb1d7,a17e78e2ee254ce2b3631789717aee0a
S6894939D,8ZcyejpnExOoVShuQX,5b1740c8074b284fbd1a7b561516868b7eeca05d51988fa120059ce6d69dd300,e7df2ace6c964cca87ac07315fb18a0e
T1160228I,ZbIDIvGcSxaMQVxpgOg,619dd89a77430e81e569473753080c0c1783a54752e47fb8cb3c7cf00c014e89,320d5024ec3c460c9b99b7187ba619e7
S0577121H,E8wIIlTHjITzjXZGA,2ed8ed94ce49e3ac37fc7f9c3d18286341a6de7af3aa643dec4650991926d51d,613ddf5e8241469a83e05e4decf5333b
T1162856C,w9ZAh8hLJVT21C,c675977296313a2f2ae2b0f22262d19e466f2bc5d8484f047cb58fc878acf10a,83c717c52ef343c19cb80f9348fc170f
F0286691U,VTUItC7NAx8vZPH,33496745b1bfc00db854ba68f4656075caf05302d06973257d979e5825a7a92f,d17e338041ae4d3b8c3202eb7c6744dc
G8645839Q,ESKkaPKKpKiYTARiJ,921565d50eb921fab903a8df7aefd061d0fd748eeaae71a4df6d0412e3eeca71,ab58e8b8d7cf48648a42fc7873918116
T2025346G,fxyDLRrOEUVog,84ed15f9c22c721e653d400afc34f5693d087ee048190f51551b176f016cb4da,6beda3e201a8468b8c253d142798edee
F9986242N,XEnzIpCLenhheBFZNDFa,33bfc38bdf8c66b0b7cd32be56cba60d819b9260898ca5a4a223e914e08448b9,6dbf92f8ed774725999efbac6762dcb4
T2144217D,oQr910V31T,ce4db56c1f649d6e8432c901d68472adbc01c8f21b6e012473e8d62b3d2273a7,8eeb89ce59dc4e33a58068b63dba98d8
T1047158Z,mKyNPnf8lOnHZN,84e5a65272702d8bc61322ed67ee708e385fafc02c6d4b6cf4eb9890fa292e23,68ec5f0125fd4467b0a809ade6f48073
T1092228Z,TgExRjfMBUGSPzOg68t0,468a60cd66eb50f17e70c6dd670bf30f44daf4fbb3fee2ab59e4373ead9d1efd,1e3c62c2a5064c27b22dbafc4d363b62
G7973333X,8o1dpcgu7cfpSk,c79e0bf388f8495366e993c40cce50b82343a816f96623e5128ad56b58ce11b6,b3049883953e4fad95f2e2d18552b7c4
F3583336Q,W2foIKwbBKooTa,58fd7af3453144b3530322338cc4b05a7c722b8782a6316a0b586aa0bdff4787,c2d1ea9ce96b418ebf67ff19ad8ebb9c
S2903552J,vc3KBVzpd5,fafa136646786e8a3b285c3a331b1cffa1970e67926afcf8413e33bc272ed128,d9115013f1ab4ca0822ac594fbe8bd6f
S8055168A,a5s2bm1Aqv,f35182b08a9a3416dc591cf4dcac4dd2c0463e436b7366ee7ffa8e3a627517fa,2d85f7f631164ac2b1cac1173492ee3f
S9733327J,Nfn1uIMmrz4WKQ9K,a1d97af80fc9d88550583417aef10b3f3d6101b9a98bae57832cdd64ed988a0f,c0bf29a19e8d4a45b4aa7e2e4b467c78
T1084718J,oMHo8YwNhfWzMaHC,046026ac64cdd0011dad9df7d4e885cfcc275d0bf4dff1c845b247716413f8d1,ca25e33a85c04cb0ae9c08a46a42ef37
G9960536M,fWVvDVt3FYU,7f0cca0282f864b629d7cd1eef26cacc0f622db34954fdeb4a8d83c4c6eb5214,2c0ca5c9618f4990a934c05d3bcf821e
S6872526G,EneX95WBY,b99ce0f726cdcbeef9491ccd0b39a4ce5448bfc4fc2b21e1da754b12262d4ffe,d60b315f186a424e99982e2202e5bee2
S5083251A,5jOoJ1pf1Sk4D0Npa,9a3fcfd05c9257e10a3d1260fc48301733d3b37e64c8527f5e54b2bf2e08344c,670a778949464de78075b09d0ddc3164
T0163749A,X5NenQlctkjG29WRWW,1f520f0d7ec129c110f862ce58026360f0dee197d81d3cf9cacead0469edbe09,9aa73faa10e049aa9c7c861c4dc5ba5d
F9237460L,UkX91PPLlpMc,75aaf0734c01cdce6c996d29a9b04c34d787c002b264a336a62a1465cc8fcfb3,8bc7cee96bc44840a0b1c883eebc4ef8
G2781071W,JrgNZvWQhLe9BfH3,a432e64db72e35ad28c804271cc161a8f34388a53c2d7ac7816cfebb271849b6,7d7f199817f9434284c07ee905ef0da2
T2004296B,DT60HlcfIMCdGju,3a22a5a90cfd89c3865ecf727b4b82d1a423f11b81d1bd4ba591f32f384976cb,e790efcd27e14267ba5f5183dac44978
G0562015K,tUKM0CXG254r4,f44eec1a4d048d683d7bb05a3b30b9d632dbee26a1c18a557e8c4fca02c9088f,2a6f9c83675c4e81a6296ca827e6b480
G3941526M,TfypIFNloWN,1690da86ed090c6434319802848e2ff79be1173b5dd579797e11e742807da872,1b1876a7750b49d696b255cff455fb51
S0491213F,wjbiOA7E9URIkb,f47096bea18ddc360ab75a129def69de7fec4250ae1cf696b6cbf382f0550e2b,fdb00984e4554f0d82baeb73222ca151
F2021426X,hTcG421Bayz4FplL,9763af5fe343f4810f807bf47d020a15461769dd92378c2046c9dfadeedfd896,71a846ce829f4ccbab54cee583051bc2
F0232552R,fnWTWBDt3I4MA,2fa656544a773ca13f26ef5baa65f863d06367cca5a06dc554da83d088a0f6fa,2c48a95db8bc4e91afaee18008d472c8
T1116586E,KVEVYxkHFqz1TelQCG,20c0bd276d2acff2e9541b30355c27369684b737db7505c4c7dcac0db79e27d9,7f39656137114f47b0af69670e04563d
F2875080M,Vv2hk42gYCnjthj,1bdc82e76556676d007ecba396cea3727afd73a557ff0d3b958a212fb6491bed,8c96feac65e44e9784f13f7249c5fd6f
G1165355W,nbtyVSYlRYPtzuxO,7704fc67ff0d9dbf71f3aec5d86d08b97d801f300ad2963bff16b3bdf51c6f3f,9c95ec5910924fc0859b9c2ce0907ef1
T2013267H,1r4YwjRq,c017a702e45fb140bdc2ea5025cb9f86c84e0ae4c8fa88ce57c674f7c4fad479,bf79f7e095f14211a184808d11b7c6f3
F6561998U,Qed0U7A7nANmhjg,41b08d0859a0b7adf103b9992a5b3519b83ec707ad50bb5687291e4035e76feb,0cfddaa546d0444a8fdf34b34dc3ccf6
G1152895W,HMb5ET3Qm,9adfb569cffff3e648d37c2725b50757ca6e4cdefd057777c106665a9495f605,2f0000abf39b4267814f64259fe50674
F9414435M,bEDC2HmoiOp9sLN,c945706a48f6e9c660a65b09bf5dd73ff5dc130dfbe15a13891f9daaf99bc47f,0bae7f16c87142feba8e0f452cdea9c8
T1164193D,WnwrOu6eIY1vfT3,0900db2acaa65e07e5aa806529a1eda19d3358b308974056a334aadd0606cc15,c71d06929dc74570b10da321b0f87510
F5909875Q,vj9qtrR6R,71e18a047a7c264232ceecf816239a006be40b8408c7d7609e74ad429b311ce7,589cede7e5854c2b88ac39d99579b21d
S6838851A,eF4g6XytoLoQ,aa31c985e281b07de34e34522279da998df9a87eded39ec2c82d7c0cc193c186,13458643d8a24d179cb7c9f218679205
F1085393K,Lh8cMMjWv,88da1278c611befe1ce6cf20371b50843bac9275af7b6a296a72f9eff2ae8e4f,b6afbca862cd47dba6b49006ab289dca
T2176127Z,O21dfhNJbu7L,96dc6f10ea92533f1e5ffebe4bc6aebe22f323b5e80e021ad1994fd588207dea,229eae5ac68c4de79ef9efb8b7c5d73a
S8507841J,PaT8WNJdF9x4hma57uHE,f3335bc55795e1c5f26b94b9538df224f966232d3e4331a92d37acf02a2c6231,f4d11664b5db48cfb72c1cae732ba7a1
S2622786J,MBuwcI6bBcT6bQLPXu,5fe34b3b38b58d06eafee80ffbc386ecd2c1fe158d024555205ba273c68e0bdd,57d7768e43e1442aad229b24f6354244
T0128849G,EUQfsjyT4k5Z3wfi,8b62854fdfb2a0e96791b7ffc6b0b9bc5314e7d1a3634de460b98ce300ff7382,f7752b4fdfa74317a7ce71eb1328ae58
G9394665R,pvS5o5xgA5r4xsGCt,49727859f4068fe1953498c4e389dd26a455efb10a554714e9af8c9274171e72,116ea062f9424443b247f5d4626a149d
S0480416C,fsH8cBPFH83AGlUU,cf5b7f3bd35b187f2c4b7720f7f384a2e08424322e1fc1424c2482338f6381c7,ccabc05bea1a4e4d89fd4f500d7c37a9
G8343759L,AfKJ8BE6,20842633f861bedc3eb6a0cefc9f59b39f5bb77b2268a1041f79124524ca4666,b223cb7bc7a64de39b7e915b3b8169cb
T2009946H,ZsAfRHMhxvJ,25530f459bf91b95688c2afa7123be6faba8c6f52c4c27e884bd6173e34ee333,e67c6194d508445ea573820d282b384c
F0452823U,Z6cwXQLSZnG608Rfx,276a67436b30fbebdaf6e891ad1cf43f4a698420b9d9adadec0e1f2b28a88ed5,6db70b40602c42868c8ce061e55d1782
G7691146R,5fSfmNupI8l2ZWi8V,c42c71cd035b8bc4abdb49daca5f6563511c013f00b679b75dbb3cddd0b70f67,ed81c24747734d18bdacbff567a94d22
S9027088E,Yd1lccWHyif,80f4f16d20665d3d19ba86a8b18f94be87d7c93578122e7a0ce31f16f1c2b0f9,156dcf5943e84868a7d7b1e22bde9471
T2165927J,GMyKJqX5,5e2f39a289a7ad6137f6b7b3a512da029e13606c6eb36462335fe2a83486144d,39bfa1111ff74a2e92ec4645b80215a9
G1889108K,XoNcxkQDfoWowW6,b9bb6c26cc514877d9eb8ee939517fde2283906bb92df6f9ed0c95923ab3da54,e9db3a9708e9484189868594363b085d
S7812381H,CLbuk686ZI9Ibe,dfe465bcd84687f599eb52842b588c8d3306043e00a25f44400d6a4c33d0d4f1,5a6d788e24044e9e9d7261c12d80d02f
S9812457H,VcDPSetSPh,d7d944affcaf47508234d395279f0132fc23aacbfd133eb16ae90682512db203,3e9315393f314dcb8fcad423af27a39f
G8015515N,9J8AJSSm,6859ca195e60c4c72078e2929c17a51adaf1edb58d01c1f1442f588e9e32f225,eac954cd0d2d4182a25d0bc00563e7dc
G0502174Q,2khUXo7lJ5o5nLPvkJLx,05486f4a023a8b13543845b7e455bb22c8dde0e180add11d782241ec3e51fbc1,ecbea56eca094742aa7883202cd44f90
S4085174G,exu81OH59UIrQt5UszM,a79e095cfbf90c31b179e4f94188637256c1bd64d314b523bd189fc81ee22f7f,b4699f7315b544cf8c9c4927406122be
T0143522H,oM7xO7WjrNPJ08VyT,c7dac6a386d8893a59b9570968e01f0e862eadf72ceeb4aa065a4555a3fcc693,6b2b857a1e254633bf1f5ac675c21b75
F9353281M,pHgnkBma05cz6Aj,bbd6af78043c9cdaeaa40597b9ab7dfe4abbbc10d2c2ff3603d79e07fe472d69,bb19b3fe8759458b8908fbe2ccca66f2
F3337968N,S30vcDYzKv71,64ba3984ba934b2acb8b5d55c0c6d2a85efb3ef9fa6efbb6d92de3e6fb174dfb,ab4ef70dbf2d40e59e913b0d640dd749
S0509579D,3wEn3TuJRsd5llC,d95832d975924cf8a84bb5e6e943ddafc6ccceb538c3cae18a76e728ac645e64,123e4b190af64dbab7d758051a1e1697
T1098764J,p1LW8Az9xR,0053a40b0355d8c90007390dcec9b1e9b94b387bd162e1e01220813d16779869,08ad8078e53e41e6a463139e70179b07
S4280829F,kroe0Uv8ozuwHVeHg,aa106a87942e1b44473479667a7adb81f1ab645287d3ce397809ff38c01c14ef,e1ba131d373b4067a955a046651ac5b3
T2105895A,V7tkNwlPmQtu,7bfdd2bc7b21948ebc6310804eb43ad62cd21c09f5188e3d57b4ff5f7a819b77,d9bd308ac4e34213a4eb168ca0e50e28
S8861814I,J7MlvIc2,26ede6e78575eabb1f10eecf83740aad111f37c7171f809a2d3889187ad81203,c65de822b999401dae0e408da68a9e98
G8607323X,7W06Q2bNi55J6,53f83e41f3e20cd8836659585e0dca2aad3bb5e470290f3a33851762038ae275,da191986759e49b1b0b7a716e88e5ad9
G3087509K,jYnyt1O7u9DwPY,b1687c51bef6f222e8673347a13b9ba042b433fa2e82f80cfc444bbeff96cc33,0e4bacf8843f4fa6b8cfc70f63d631b7
F8897762U,Fh9J9k9ZxBxdQ0YnC,2dc1eed6dc1535fead2bd4a70f16010c643ad3893d1c1d28a44c5cc3ca651929,9abda1701109471f84c1c9c1cd4148c3
G0447693Q,QKINWGXmr7ha3Ly0E,25e396eada0a1f61c98e2c21b27583ef134b4d2c67facf2f805f2be0952962be,4c5621683df84cdf87c73e83c0878cf0
G4589071L,wS0zhMzhRgr9Tn,2bb1034b679f2153bd4e2dc538f0eb348bf6564bdbae39ca795d28e8d11da3b5,79aa64eba6fc4d48a5f32054d7571eab
T2163272J,mOcNfMFhzIRH06w,9a60da3f0d5e37528a156036f5a7cf5da7284e9b148938b31f50102516cb25fc,7e81ab5189854b8caec421c1f970f16d
G3082389W,poFjjXyFXJSIDR,c11340947368ad06e1fbd9fff8ebae0bbf19a71ac3b36a5a4804c7fd1ae2290c,32874aae41c4417cb04b597ce1cb41fb
S2572989G,xcZsCAqyXZs1AuEjII,4ba3dd2470c791e7637b714c3120136fe1bfc1ee26f6c4a981b1a970d4869fda,ddc4413fd1f14018a15aa060576c8d73
F5872753U,HTLTYgdFDpES86,b208a9c3ffb6130b23361d816f0ecd41914e9c1fa4e271046dcc3145c0586b20,a91cbffa1468434d93f6c05ed9601fb0
F8445256N,cJJFc9ZgKPba3v,e83c96479674500d54bc9bd4a18cc08ac30bb8405b124390c7aa688678b4f204,4a14c8de24704d428361aac18fc33820
T0102048F,ZXlc01YiG,ba1adbbc0a1fa1575698f7279ea383298b34e05dfc4ef6e5571ddcae0fb05701,ecd7a7b1519546408e1a4c85ae5f9c3d
T1067355G,WL3KbjKPb,93939b32d6813800efa42c2936184816f3e42110baf70c704cd4b55e202af1dc,cb1c319b71584eaeaa3336e4ca12bd7b
